CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1_03,REASON1ACC1_04,REASON1ACC1_05,REASON1ACC1_06,REASON1ACC1_07,REASON1ACC1_08,REASON2ACC1,REASON2ACC1_01,REASON2ACC1_02,REASON2ACC1_03,REASON2ACC1_04,REASON2ACC1_05,REASON2ACC1_06,REASON2ACC1_07,REASON1DEN1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1_04,REASON1DEN1_05,REASON2DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1_04,REASON2DEN1_05,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2_04,REASON2ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2_04,REASON1DEN2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2_04,REASON1DEN2_05,REASON2DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2_04,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3_04,REASON1ACC3_05,REASON2ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON1DEN3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON2DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3_04,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,TRUST_10,TRUST_26,TRUST_27,TRUST_28,TRUST_29,LRSP,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE12,VALUE13,VALUE14,VALUE16,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,COVID1A,COVID1B,COVID1C,COVID2,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3
14611,20210307.16858.203,1970,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , ,"? Unnoetige Vorschrifte, die nichts zum Zusammenleben der Kulturen beitragen, die ?",33, , , , ,Disrkiminierung fuehrt zu einer Radikalisierung,33, , , , ,1,4,99999998,99999998,10,"? Ein dringen ? Projekt, das noch geloest werden muss",21, , , ,? Eine Digitalise? Bloackade muss vreh?,40, , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,5,"Derartige Vertraegen sind in unseren Interesse, daher",32, , , , ,? Meine Wille ?,12, , , ,99999998, , , , , ,99999998, , , ,10,10,5,7,7,10,10,10,10,98,0,10,5,5,5,1,4,3,3,6,1,3,1,1,3,1,1,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,4,2,3,1,1,1,4,2,10,10,10,10,5,5,2,2,3,3,0,8,8,8,8,5,5,5,98,2,9,8,10,3,1,10,2,1,1,2, ,99999998,33,3,99999998,33,22,1,1,99999998,99999998,98,2,1,.267516306129257,.17309876221453,.194700781210313
14613,20210307.10582.203,1972,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,4,1,4,99999998,99999998,10,Sécurité de l’espace publique Éviter un islamisation latente,30,51,31, , , , , , ,99, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,5, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,4,99999998,7, ,99999998, , , , , ,99999998, , ,Protection de l’agriculture indigène,41, , , , , ,99, , , ,10,9,7,1,6,9,10,0,3,1,0,5,0,0,7,5,6,5,1,4,1,1,6,6,4,5,3,6,4,1,1,1,2,1,1,4,4,1,1,3,2,2,1,2,1,2,1,3,3,2,2,3,2,1,1,1,4,2,7,6,8,1,0,4,7,0,2,1,3,0,1,2,0,0,1,1,1,0,10,0,7,2,1,9,4,1,1,1,2,6,51,3,99999998,32,10,2,1,99999998,99999998,10,2,2,.629550991506902,.474967119249695,.547707620411205
14615,20210307.11461.203,1939,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,4,2,99999998,2,99999998,98, ,99999998, , , , , , , , ,99999998, , , , , , , ,99, , , , , , , , , , ,2,99999998,2,99999998,98, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,2,99999998,98, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,10,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,2,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,10,10,98,98,10,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,8,1,98,4,1,1,1,2,4,32,8,2,99999998,22,99999998,2,52,98,98,2,2,1.9967904278201,2.08494761071932,2.19027532305441
14617,20210307.15322.203,1986,99999998,99999998, ,1,2,2,1,0,0,1,0,0,0,0,0,0,0,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,3,7,5,0,5,7,5,5,5,5,5,5,5,5,7,4,5,4,1,5,6,5,4,1,3,3,3,4,4,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,8,16,1,1,1,2,2,32,3,99999998,32,10,1,1,99999998,99999998,6,2,1,1.2499695421655,1.25395381910051,1.26538955280354
14618,20210307.21023.203,1952,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,10,"Dass endlich die Vermummten an den Demos und ähnliches bestraft werden. Die Sollen immer für Tage in U-Haft. Mal sehen, wie die das ihrem Vorgesetzten erklären.",35, , , , , , , ,Die politische Islamisierung wird immer schlimmer.,55, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,5, ,99999998, , , , ,99999998, , , ,Ich finde zuviel Elektronik ist zu viel.,43, , , , , ,99, , , ,1,4,99999998,99999998,8,Vernunft.,12, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,4,5,6,4,2,2,4,0,3,1,0,4,0,0,8,4,4,5,5,3,1,5,4,2,5,1,1,8,3,1,1,2,1,1,4,3,3,1,1,8,4,1,2,1,1,1,1,2,2,1,4,8,8,1,1,1,3,3,9,0,0,3,10,10,10,9,10,2,0,5,0,0,2,98,98,6,0,0,5,2,98,3,1,10,1,1,1,2, ,99999998,32,7,3,33,10,1,3,99999998,99999998,3,3,1,1.00324803720422,1.09033607349651,1.16477728126563
14623,20210307.10411.203,1986,99999998,99999998, ,1,3,2,1,0,0,0,0,0,0,1,0,0,0,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,10,10,5,5,5,5,10,5,5,5,0,10,0,5,5,6,6,3,3,6,3,1,6,1,2,1,1,6,4,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,8,16,1,1,2, ,99999998,32,3,99999998,33,10,1,1,99999998,99999998,3,3,2,.932348402797999,.93402993467169,.934907633309053
14625,20210307.15947.203,1949,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,10,2,99999998,2,99999998,10, ,99999998, , , , , , , , ,99999998, , , , , , , ,99, , , , , , , , , , ,2,99999998,4,99999998,98, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,8,99999998,99999998,10, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,6,9,6,1,1,6,1,1,1,1,6,1,2,2,8,8,8,8,8,8,1,8,8,8,8,8,8,8,1,2,8,8,8,8,8,8,1,1,1,4,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,5,98,5,5,5,6,8,8,2,10,1,1,1,1,4,32,7,7,99999998,10,99999998,1,99999998,99999998,3,3,1,.555378297381429,.561931433489465,.501016369051541
14628,20210307.21126.203,1978,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,8,"Verhuellungsverbot allgemein, zB Chaoten",36,12, , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,2,99999998,99999998,5, ,98, , , , , , , , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,8,Kontrolle von NAchhatligkeit,51, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,8,8,5,4,4,5,8,3,6,5,3,1,1,1,8,5,4,3,3,5,1,2,3,4,4,2,2,6,5,2,2,3,1,1,4,4,4,2,2,3,3,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,0,0,6,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,3,1,10,13,1,2,2, ,99999998,40,3,99999998,33,21,1,1,99999998,99999998,5,1,1,1.87141116287433,1.53008384218976,1.55291841093245
14629,20210307.19727.203,1964,99999998,99999998, ,2,3,2,1,0,0,0,1,1,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,4,4,7,7,5,7,5,7,5,5,4,7,5,3,4,8,3,5,1,2,4,2,4,9,2,6,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,2,16,1,1,1,2,2,32,3,99999998,33,22,1,2,32,3,10,2,2,2.70785927238967,2.72038974510334,2.73941825625938
14630,20210307.28931.203,1983,99999998,99999998, ,2,4,8,8,8,8,8,8,8,8,8,8,8,8,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,0,5,5,8,5,0,5,5,98,5,2,5,98,6,5,3,3,4,1,5,6,1,3,6,1,6,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,2,18,1,1,8, ,99999998,32,1,99999998,12,10,1,2,32,98,10,1,1,.513710260771657,.513710260771657,.513710260771658
14631,20210307.13953.203,1981,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,5, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,1,2,99999998,99999998,8, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,8, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,8,5,8,3,7,10,8,6,5,5,5,9,2,7,8,4,1,2,5,5,1,1,1,2,6,1,1,3,1,1,1,1,1,1,4,4,4,1,1,4,1,1,2,1,2,1,1,2,2,2,3,2,3,1,2,1,4,2,7,7,8,0,5,0,1,3,0,6,5,0,0,0,3,1,0,0,0,0,8,1,7,4,1,9,1,1,1,1,2,4,51,3,99999998,33,10,1,1,99999998,99999998,6,1,1,1.74923837798938,1.8913783466719,2.09093147531531
14636,20210307.15561.203,1968,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,16,1,4,99999998,99999998,3,Zeichen setzen gegen den Verfall der schweizerischen kultur,63,16, , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,2,99999998,99999998,9,Wirtschaftliche Aspekte,30, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,2,2,5,0,5,8,3,3,5,9,0,2,0,3,98,6,3,1,5,4,1,3,6,5,5,1,1,6,4,1,1,2,1,2,2,3,3,1,1,4,4,4,2,1,2,2,2,2,2,8,8,8,8,1,1,1,3,1,2,1,0,0,3,2,5,8,10,2,7,0,1,0,5,2,98,98,98,5,0,2,98,2,1,8,18,1,2,2, ,99999998,51,1,99999998,11,10,3,1,99999998,99999998,15,1,2,.55903261707733,.861593628335505,.501658190364086
14642,20210307.27554.203,1995,99999998,99999998, ,2,4,2,0,0,0,0,0,0,0,0,0,0,1,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,6,98,6,98,98,5,98,6,5,98,5,98,98,98,2,3,3,9,9,5,5,4,2,1,4,3,4,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,18,1,1,2, ,99999998,52,3,99999998,33,10,2,1,99999998,99999998,4,1,1,1.6999946415531,1.70306065761137,1.70466100676833
14643,20210307.21152.203,1969,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,8,Die Leute sollen sich integrieren in der Schweiz,100,65, , , , , , ,"wenn wir im Ausland wohnen oder besuchen, müssen wir uns auch an die Integration denken",100, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,4,99999998,99999998,7,"Damit ich nur noch ein Passwort eingeben muss, im Internet",33, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,2,99999998,8,99999998,7, ,99999998, , , , , ,99999998, , ,Palmöl,55, , , , , ,99, , , ,7,5,5,4,5,5,4,5,4,5,4,5,0,4,7,8,6,3,6,6,4,4,5,1,5,1,1,1,4,1,1,8,1,2,1,3,4,1,2,2,2,2,1,1,2,2,2,8,8,8,1,1,1,1,1,1,4,2,9,9,9,9,9,9,0,9,3,0,0,0,0,0,0,5,5,5,5,5,7,0,7,2,1,10,1,1,1,1,2,4,32,3,99999998,33,23,1,2,33,3,8,1,2,.407662533292284,.423586801604898,.387246923699597
14647,20210307.20626.203,1939,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,19,8,99999998,99999998,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,3, ,99999998, , , , ,99999998, , , ,Ist Sache des Bundes und nicht von privaten Anbietern.,21,22, , , , ,98, , , ,1,4,99999998,99999998,7,Wirtschaftliche Beziehungen sind gegenseitig wichtig,22,32,33, , , ,99, , , ,99999998, , , , , ,99999998, , , ,7,5,5,4,4,5,6,4,4,4,3,5,98,8,4,2,3,3,3,5,5,4,2,1,4,1,1,5,9,1,1,2,1,3,1,1,1,2,2,8,8,1,8,8,1,1,1,2,2,1,4,4,8,1,1,1,4,3,8,7,7,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,4,4,3,4,1,10,19,1,1,1,2,5,32,7,1,11,10,1,8,99999998,99999998,98,1,2,1.10317924612014,1.12635856705082,1.07528823089882
14650,20210307.21736.203,1987,99999998,99999998, ,2,3,2,0,0,0,0,0,0,0,1,0,0,0,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,7,7,5,5,7,8,7,7,8,7,3,6,98,7,6,4,3,4,3,5,5,2,5,1,2,1,3,6,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,3,18,1,1,1,2,2,51,3,99999998,33,23,1,2,51,3,9,1,2,1.44986401465174,1.45536356163758,1.46086241771697
14651,20210307.22011.203,1970,99999998,99999998, ,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,6,5,5,5,6,4,5,6,5,3,5,0,9,6,3,6,4,1,1,3,1,8,1,1,1,1,6,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,7,14,1,1,2, ,99999998,32,3,99999998,33,10,2,1,99999998,99999998,4,3,1,2.5160604886152,2.52059831577836,2.52296689693938
14652,20210307.17792.203,1967,99999998,99999998, ,2,1,2,0,0,0,0,0,0,0,1,0,0,0,6,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,2,3,3,0,5,5,2,6,1,0,8,7,0,3,9,6,4,5,4,4,1,5,6,2,2,5,1,1,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,6,18,2,2,1,2,2,52,5,3,33,10,1,2,21,3,3,2,1,3.20299546212525,3.21781715084792,3.24032505423317
14655,20210307.20054.203,1968,99999998,99999998, ,2,1,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,2,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,Partikuläres Problem betroffene Frauen werden einmal mehr bestraft ändert nichts an deren Einstellung Religionsfreiheit,101,31, , , ,ich möchte nicht mit dem Egerkinger-Komitee in einen Topf geworfen werden,61, , , , ,2,99999998,4,99999998,98, ,99999998, , , , ,99999998, , , ,"der Vertrieb der E-ID gehört nicht in private Hände, sondern muss vom Staat angeboten und kontrolliert werden",22,21, , , , ,99, , , ,1,2,99999998,99999998,5,"Interview von Rudolf Strahm hat mich überzeugt. Er scheint mir fundierte Kenntnisse zu haben. Aber eigentlich kann ich die die Auswirkungen nicht richtig abschätzen, was dieses komplexe Thema für mich/uns für Auswirkungen hat.",93, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,5,5,5,7,3,9,8,9,1,9,2,10,5,8,3,1,1,3,2,2,6,2,1,1,2,2,6,6,2,1,2,3,2,3,1,1,1,2,1,3,1,2,1,2,2,2,3,2,2,2,2,3,2,1,1,1,2,2,6,0,5,5,0,0,0,5,0,0,7,0,0,0,0,5,5,5,0,2,5,5,8,2,1,10,2,2,2,2, ,99999998,51,3,99999998,33,21,2,2,52,3,12,1,1,.274747429865823,.260992630833906,.278811546607105
14656,20210307.21267.203,1996,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , ,Discriminazione,31, , , , , ,98, , , , ,2,99999998,2,99999998,4, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,2,99999998,99999998,6,Consiglio di un familiare,94, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,7,7,5,4,5,10,5,5,5,4,4,5,5,5,4,2,4,2,2,5,6,3,1,1,3,1,3,5,5,1,1,2,2,2,1,1,1,2,2,3,4,2,2,2,2,2,3,2,2,2,2,1,2,3,1,1,2,1,0,0,0,10,6,0,0,6,0,0,0,0,0,0,0,5,0,4,0,0,5,0,10,3,1,10,2,1,1,1,2,6,52,6,6,99999998,98,99999998,4,60,3,10,1,1,.162118648990506,.138687621193567,.100455218368782
14658,20210307.18422.203,1971,99999998,99999998, ,1,3,2,0,0,0,1,0,0,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,2,2,2,4,98,7,2,2,2,5,1,2,2,2,5,2,5,3,3,6,6,3,3,3,3,3,3,4,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,98,16,1,1,1,2,9,98,3,99999998,32,10,1,1,99999998,99999998,7,8,1,1.99695745298453,2.01073292978885,2.03013996098704
14662,20210307.12748.203,1970,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,7,Verhuellung bei Demonstrationen,35, , , , , , , ,Hooligans,36, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,8, ,99999998, , , , ,99999998, , , ,Datenschutz,42, , , , , ,99, , , ,2,99999998,8,99999998,5, ,99999998, , , , , ,99999998, , ,Menschenrechte,41, , , , , ,99, , , ,5,2,3,5,4,4,2,1,3,1,0,3,1,3,7,5,4,5,5,5,2,3,5,3,4,1,1,4,5,1,1,2,1,2,8,4,4,1,1,4,4,3,4,2,8,2,3,1,1,1,1,1,8,1,1,1,4,2,10,10,10,0,0,0,0,10,10,0,98,0,0,98,0,0,0,5,0,0,5,0,10,3,1,5,2,2,2,1,1,2,32,7,1,11,22,1,1,99999998,99999998,4,1,2,.488256944590102,.530640619348065,.463805192595217
14667,20210307.11572.203,1961,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,1,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , , ,99, , , , , , , , , , ,2,99999998,2,99999998,7, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,8,99999998,99999998,7, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,10,10,9,9,10,10,10,8,9,8,9,8,98,9,7,4,5,2,2,2,3,1,4,1,2,2,2,2,5,2,2,2,1,2,4,2,2,2,2,4,8,4,1,1,2,2,2,1,2,1,4,3,4,1,1,1,3,2,10,5,9,2,2,8,8,0,0,0,0,0,0,0,0,98,98,98,5,0,5,0,0,4,2,10,3,1,1,1,1,2,32,3,99999998,33,23,3,2,51,3,8,2,2,.215460472750555,.214338820453746,.272847792341828
