CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1,REASON2ACC1_01,REASON2ACC1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON2ACC3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON1DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3,VOTE4,VOTE4A,VOTE4B,VOTE4C,IMPORTANCE4,REASON1ACC4_01,REASON1ACC4_02,REASON1ACC4_03,REASON1ACC4_04,REASON1ACC4,REASON2ACC4_01,REASON2ACC4_02,REASON2ACC4_03,REASON2ACC4,REASON1DEN4_01,REASON1DEN4_02,REASON1DEN4_03,REASON1DEN4_04,REASON1DEN4,REASON2DEN4_01,REASON2DEN4_02,REASON2DEN4_03,REASON2DEN4_04,REASON2DEN4,TRUST_1,TRUST_2,TRUST_3,TRUST_5,TRUST_6,TRUST_8,TRUST_9,TRUST_12,TRUST_15,TRUST_23,TRUST_24,TRUST_33,TRUST_41,TRUST_43,TRUST_44,TRUST_45,TRUST_46,TRUST_47,TRUST_48,TRUST_49,TRUST_50,LRSP,VALUE3,VALUE5,VALUE8,VALUE10,VALUE11,VALUE15,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,DIFFICUL4,DECTIME4,ARGU4_1,ARGU4_2,ARGU4_3,ARGU4_4,ARGU4_5,ARGU4_6,COVID1A,COVID1B,COVID1C,COVID1D,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,MEDKONS_1,MEDKONS_2,MEDKONS_3,MEDKONS_4,MEDKONS_5,MEDKONS_6,MEDKONS_7,MEDKONS_8,MEDKONS_9,MEDKONS_10,MEDKONS_11,MEDKONS_12,MEDNR_1,MEDNR_2,MEDNR_3,MEDNR_4,MEDNR_5,MEDNR_6,MEDNR_7,MEDNR_8,MEDNR_9,MEDNR_10,MEDNR_11,MEDNR_12,MEDNR_13,MEDNR_14,MEDNR_15,MEDNR_16,MEDNR_17,MEDNR_18,MEDNR_19,MEDNR_20,MEDNR_21,MEDNR_22,MEDNR_23,MEDNR_24,MEDNR_25,MEDNR_26,MEDNR_27,MEDNR_28,MEDNR_29,MEDNR_30,MEDNR_31,MEDNR_32,MEDNR_33,MEDNR_34,MEDHAUPT,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3,GEWVORL4
13065,20220213.17423.213,1939,99999998,99999998, ,2,1,1,8,8,8,8,8,8,8,8,8,8,8,16,1,4,99999998,99999998,10,24, ,"Wir sollten Tiere schützen, auch sie haben eine Seele",99, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,24, , ,Im Jugendalters beginnen die Kinder zu rauchen,15,43, ,"Mein Mann ist vor 31 Jahren gestroben, bestimmt auch wegen Rauchen",99999998, , , ,99999998, , , ,2,99999998,4,99999998,7,99999998, , , ,99999998, , , ,26, , , , ,"Die Reichen werden reicher, Arme ärmer, denn jemand muss zahlen, der Mittelstand un ddie Armen",99, , , ,2,99999998,4,99999998,7,99999998, , , , ,99999998, , , ,12, , , ,Ich lese lieber Positives; in den Medien wird das Volk mit viel Negativität überschüttet,51, , , ,"Wir werden manipuliert, viele Lügen verunsichern uns",0,3,7,0,0,3,3,7,7,9,7,0,0,5,0,9,3,0,0,3,3,5,1,6,3,1,5,1,1,1,1,1,1,4,4,4,1,1,1,1,1,4,2,4,1,1,1,8,4,1,1,1,1,1,4,8,3,1,2,1,1,1,1,2,2,3,7,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,3,3,1,10,3,1,2,3,2,1,3,5,5,3,1,1,0,1,0,99999998,99999998,99999998,99999998,1,0,1,0,1,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,1,0,0,5,2,1,5,1,8,16,1,1,1,2,2,33,7,3,32,10,2,1,99999998,99999998,4,1,2,1.16131933544052,3.12113671130073,1.27776274716505,.775632375478222
13066,20220213.19553.213,1961,99999998,99999998, ,2,3,2,0,0,0,0,0,0,0,1,0,0,0,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,4,4,4,3,3,5,5,2,5,5,5,4,3,6,1,5,1,1,3,6,2,98,1,4,6,6,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,4,1,1,1,1,1,3,1,3,2,1,4,1,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,0,0,0,1,0,0,1,0,6,9,2,2,2, ,99999998,31,3,99999998,32,10,1,1,99999998,99999998,6,1,1,3.38892834609282,3.38133034865984,3.39708052894384,3.38950550489281
13067,20220213.22761.213,1998,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,5,2,99999998,4,99999998,5,99999998, , ,99999998, ,25, , ,Versuche an Menschen ermöglichen es uns gewisse Medikamente und Therapien zu entwickeln. Gibt es keine solchen Experimente mehr wie soll sichergestellt werden das Wirkstoffe sicher sind und wirken?,99, , , ,1,4,99999998,99999998,9,46, , ,Ich hasse das Rauchen. Jede Möglichkeit das weniger Personen rauchen ist eine gute Möglichkeit,99, , , ,99999998, , , ,99999998, , , ,2,99999998,2,99999998,3,99999998, , , ,99999998, , , ,99, , , , , , , , , ,1,2,99999998,99999998,6,47, , , ,Ich denke es ist wichtig kleine Unternehmen zu unterstützen damit nicht plötzlich eine Medium alles diktieren kann. Ausserdem unstützen kleine Zeitungen über lokale kleine Veranstaltungen und Ereignisse aufzuklären.,99, , , ,99999998, , , , ,99999998, , , , ,6,7,2,2,8,8,5,7,8,6,8,9,0,5,1,7,3,0,3,8,4,3,1,1,1,4,1,1,1,2,3,1,2,2,2,4,1,1,1,1,1,1,4,4,8,8,8,8,8,8,8,8,1,2,1,1,1,4,4,4,1,1,1,1,1,6,6,1,8,4,3,6,5,4,2,7,0,3,2,3,3,3,0,0,0,4,0,8,3,1,10,4,2,1,3,1,3,3,5,2,3,3,1,0,0,0,99999998,99999998,99999998,99999998,3,1,0,0,0,1,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,2,2,0,4,1,8,2,1,1,1,1,1,33,6,6,99999998,98,99999998,4,21,7,5,1,2,1.35628862659566,.656558651631456,1.81048876131443,2.15105024614389
13068,20220213.16115.213,1948,99999998,99999998, ,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,5,5,3,5,5,0,3,5,2,4,1,6,0,3,0,1,2,0,2,5,0,5,8,6,3,6,6,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,6,5,2,1,5,2,5,1,5,5,3,1,1,1,0,0,99999998,99999998,99999998,99999998,1,98,0,0,0,1,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,1,1,0,0,0,98,3,1,1,1,1,2,32,7,1,11,10,1,3,99999998,99999998,5,1,2,2.80015510049014,2.79387713616257,2.80689096919528,2.8006319869842
13069,20220213.17496.213,1939,99999998,99999998, ,2,1,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,8,99999998,0,99999998, , ,99999998, ,24, , ,Der Tier- und Menschenversuch ist bereits gut geregelt mit Gesetzen,99, , , ,2,99999998,8,99999998,4,99999998, , , ,99999998, , , ,32, , ,Bis jetzt wurden alle Verbote von den jugendlichen ignoriert (meistens),99, , , ,1,8,99999998,99999998,10,43, , ,Das Gesetz ist ein alter Zopf! Gehört abgeschafft,99, , , ,99999998, , , , , ,99999998, , , ,2,99999998,8,99999998,2,99999998, , , , ,99999998, , , ,31, , , ,"Die Medien dürfen nicht von Bern (Bundesrat) gesteuert werden, die Medien sollen neutral sein und bleiben",99, , , , ,5,8,5,8,7,2,8,5,8,3,2,4,1,8,5,8,6,98,8,8,7,8,6,5,5,5,6,6,1,1,4,4,4,8,8,1,1,1,3,2,2,1,1,1,2,2,1,1,1,3,1,3,1,1,4,4,4,1,1,1,1,1,1,1,3,5,0,0,3,7,7,0,4,0,4,0,0,0,0,0,0,0,5,0,0,5,5,0,5,1,10,5,1,5,5,5,1,1,4,4,2,1,1,0,0,0,99999998,99999998,99999998,99999998,5,0,5,0,5,5,0,99999998,99999998,99999998,99999998,5,0,99999998,99999998,99999998,99999998,99999998,0,5,0,0,3,3,0,3,0,3,1,1,1,2, ,99999998,33,7,3,98,22,2,1,99999998,99999998,98,1,2,3.26632326241593,2.29542366146972,2.363319129465,2.64672356170563
13070,20220213.17984.213,1949,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,4,99999998,0,99999998, , ,99999998, ,24, , ,Soll so bleiben wie's ist!,99, , , ,2,99999998,4,99999998,0,99999998, , , ,99999998, , , ,32, , ,"Verbote werden umgangen, und oft erst recht ausprobiert und dann geraucht + gesoffen!",99, , , ,1,4,99999998,99999998,10,42, , ,Firmen mussen gefordert + entlastet werden! Steuern so tief wie möglich!! Staat verdammt oft das Geld,99, , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,6,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,4,6,98,5,5,0,4,0,0,7,0,5,3,6,5,5,4,0,4,6,5,9,5,6,6,6,1,6,1,1,8,3,1,1,1,1,1,1,8,4,4,1,4,1,1,1,1,1,1,4,4,4,1,1,4,4,4,1,1,1,1,1,1,1,3,8,98,8,0,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,5,4,5,3,5,1,1,4,4,4,1,1,0,2,0,99999998,99999998,99999998,99999998,2,3,0,0,0,0,0,99999998,99999998,99999998,99999998,3,3,99999998,99999998,99999998,99999998,99999998,0,0,0,0,3,0,0,3,0,98,1,1,1,2, ,99999998,32,7,3,32,10,8,1,99999998,99999998,98,1,1,3.26632326241593,2.29542366146972,2.363319129465,2.64672356170563
13073,20220213.12446.213,1991,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,0,99999998, , ,99999998, ,33, , ,Wichtig für medizinische Forschung / Fortschritt,24, , ,Es besteht bereits ein suffizinetes Tierschutzgesetz,1,2,99999998,99999998,2,99, , , , , , , ,99999998, , , ,99999998, , , ,1,2,99999998,99999998,3,99, , , , , , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,4,99, , , , , , , , ,99999998, , , , ,99999998, , , , ,9,9,5,98,9,6,7,6,5,5,7,10,0,5,0,4,4,0,4,8,5,4,4,4,2,8,8,2,1,1,2,2,4,2,2,3,1,2,2,2,2,2,3,3,2,3,2,2,2,3,8,8,2,3,8,2,2,3,3,3,1,1,1,1,1,7,0,0,7,0,0,4,7,7,4,5,0,4,0,0,6,4,0,0,4,6,0,9,4,1,10,4,3,1,1,1,4,1,3,2,2,1,1,0,1,1,99999998,99999998,99999998,99999998,0,1,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,1,1,0,1,1,1,3,2,6,99999998,1,1,2, ,99999998,60,3,99999998,33,10,1,3,99999998,99999998,13,1,1,.817734630497321,.3958528707413,.59166461486451,1.29691294590206
13077,20220213.23004.213,1946,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,2,99999998,2,99999998, , ,99999998, ,36, , ,Sehr wichtig f. Forschung und Medizin,99, , , ,1,4,99999998,99999998,9,43, , ,Gesundheit,41, , ,Drogen - Prophylaxe,99999998, , , ,99999998, , , ,2,99999998,8,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,8,99999998,3,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,6,3,8,8,1,1,3,2,3,1,2,3,1,1,2,1,1,4,3,1,8,2,8,8,8,8,8,8,2,2,3,3,3,2,1,4,8,8,8,8,8,6,1,2,2,1,0,0,0,0,0,0,0,0,0,0,98,98,98,98,98,98,98,98,4,1,7,5,1,1,1,1,1,1,5,5,4,4,1,98,98,98,99999998,99999998,99999998,99999998,98,98,98,98,98,98,98,99999998,99999998,99999998,99999998,98,98,99999998,99999998,99999998,99999998,99999998,98,98,98,98,98,98,98,98,98,98,1,1,1,1,1,2,32,7,3,33,10,1,8,99999998,99999998,98,2,2,1.31005099889188,.634175720812348,1.74876686549815,1.06154307679838
13084,20220213.13095.213,1950,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,3,99999998,3,99999998, , ,99999998, ,36, , ,Wir brauchen Tierversuche,25, , ,Wir können nicht z.B. bei Medikament Entwicklung nur an Menschen testen,2,99999998,4,99999998,1,99999998, , , ,99999998, , , ,32, , ,Wir brauchen nicht für alles Gesetze,52, , ,"Gesetzt hin oder her, die Jugendlichen beschaffen, den Tabakkonsum und Alkoholkonsum so od. so",8,99999998,99999998,99999998,98,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,2,99999998,3,99999998,3,99999998, , , , ,99999998, , , ,22, , , ,Es geht um die gr. Medien und die kleineren haben meistens das Nachsehen,99, , , , ,8,5,3,5,8,4,5,5,3,5,3,3,5,5,3,3,3,0,3,3,1,98,3,2,5,5,6,1,1,2,1,3,4,1,1,1,1,1,1,3,1,3,3,3,2,3,1,1,1,2,3,3,1,1,1,1,2,3,3,3,1,1,1,1,3,5,3,8,5,0,1,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,5,3,1,10,1,5,1,1,1,1,1,5,5,4,4,1,5,0,0,99999998,99999998,99999998,99999998,2,5,0,1,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,5,5,0,3,5,2,18,1,1,1,2,2,32,7,3,32,10,3,1,99999998,99999998,3,2,1,.0684940797829969,.0481345288794827,.0704417152711917,.0555012104542635
13085,20220213.17064.213,1953,99999998,99999998, ,1,2,2,0,0,0,0,0,1,0,0,0,0,0,17,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,8,6,6,7,8,7,7,5,5,5,8,8,5,7,3,7,7,5,6,5,7,5,4,3,4,3,4,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,1,3,1,1,2,98,1,5,5,5,98,98,0,0,0,99999998,99999998,99999998,99999998,0,3,0,5,0,0,0,99999998,99999998,99999998,99999998,0,2,99999998,99999998,99999998,99999998,99999998,0,2,0,0,5,5,3,5,5,3,1,1,1,1,1,2,40,7,98,99999998,10,99999998,1,99999998,99999998,7,2,2,4.2346514433558,4.22515732972744,4.24483804199438,4.23537263486409
13087,20220213.16181.213,1992,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,6,99999998, , ,99999998, ,36, , ,Weil es wichtig und alternativlos ist in der medizinischen Forschung,99, , , ,1,4,99999998,99999998,4,99, , , , , , , ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,3,99999998, , , ,99999998, , , ,32, , , , ,KMU's stützen statt Grosskonzerne entlasten,99, , , ,1,4,99999998,99999998,3,21, , , ,Lokale Medien unterstützen,25, , ,Hoffnung auf grossflächigeres Bild der aktuellen Lage,99999998, , , , ,99999998, , , , ,6,98,4,3,7,6,98,98,4,6,5,98,98,5,2,7,2,1,1,4,5,3,1,2,1,3,6,1,1,1,2,3,3,8,2,1,1,1,1,1,1,8,4,4,2,2,8,3,8,1,2,2,1,1,2,8,2,3,3,8,1,1,1,2,1,0,0,98,5,0,0,1,7,1,0,2,4,7,0,0,5,5,3,3,1,3,1,5,3,1,7,1,1,1,1,1,5,1,1,1,1,4,3,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,3,3,3,3,0,0,0,0,0,6,2,1,1,2, ,99999998,52,3,99999998,33,21,2,1,99999998,99999998,4,1,1,.724099573419603,.350525566792221,.966589348344947,1.14840936884245
13093,20220213.11491.213,1967,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,3,99999998, , ,99999998, ,99, , , , , , , ,1,4,99999998,99999998,10,47, , ,"Werbung ist nicht nötig. Wer raucht, weiss wo man Zigaretten kaufen kann",17, , ,Bin selbst Raucherin gewesen,99999998, , , ,99999998, , , ,2,99999998,8,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,4,99999998,5,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,8,4,5,2,9,6,5,7,5,7,9,4,3,6,0,5,4,0,0,5,5,5,4,5,2,2,6,2,1,1,2,3,1,3,2,4,1,1,1,1,1,3,8,4,1,1,8,8,8,8,8,8,1,1,4,4,3,4,1,2,1,1,3,1,3,6,10,9,10,8,6,4,6,5,7,0,0,0,4,5,0,2,2,0,0,5,0,10,4,1,10,3,2,1,2,3,2,1,5,5,4,1,1,0,0,0,99999998,99999998,99999998,99999998,1,1,0,0,0,0,0,99999998,99999998,99999998,99999998,2,0,99999998,99999998,99999998,99999998,99999998,1,0,0,0,4,4,1,4,1,5,3,2,2,2, ,99999998,32,3,99999998,33,10,1,3,99999998,99999998,10,1,2,.458866206464153,.22213013652673,.612533419111245,.371822352763963
13095,20220213.17369.213,1962,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,19,1,4,99999998,99999998,10,31, ,Tierleid minimieren. Gefühl dass viel unnütz geforscht wird,99, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,26, , ,Kinder und Tabak ein no go,47, , ,"Werbung für gesundheitsschädliche Substanzen, egal welche gehören verboten",99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,31, , ,Kmu schützen,99, , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,10,99999998, , , , ,99999998, , , ,12, , , ,"Es gibt genügend Medien, welche ihre Aufgabe nicht wahrnehmen",99, , , , ,9,6,5,5,6,4,5,7,8,8,7,5,0,8,0,4,3,3,6,6,3,7,3,3,5,6,3,5,1,1,1,2,2,3,4,4,1,1,1,1,1,4,4,3,1,1,1,1,4,4,3,4,1,1,4,3,3,1,2,3,1,1,1,1,3,0,6,6,6,0,0,0,6,0,0,0,0,0,0,7,3,2,5,0,0,3,3,8,3,1,10,1,1,1,1,4,5,1,5,5,3,1,1,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,5,3,1,5,0,6,19,2,2,2, ,99999998,51,9,3,33,22,2,2,51,9,15,1,2,.0161080303254395,.0432915936738482,.00960639625532263,.0107583757923539
13098,20220213.28767.213,1985,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,4,99999998, , ,99999998, ,24, , ,"Da es schon streng reguliert war, war ich gegen einen vollen Verbot da es dann ev in anderen Ländern mehr vorkommt und dort ist es nicht so streng reguliert.",99, , , ,1,2,99999998,99999998,4,16, , ,Ich habe auch Kinder und möchte sie schützen.,99, , , ,99999998, , , ,99999998, , , ,2,99999998,2,99999998,5,99999998, , , ,99999998, , , ,32, , , , ,KMUs wären im Verhältnis stärker davon betroffen als grössere Unternehmen.,22, , ,Wegfallende Steuereinnahmen.,2,99999998,2,99999998,5,99999998, , , , ,99999998, , , ,23,12, , ,Gelder meiner Meinung nach an der falschen Stelle ausgegeben.,12, , , ,"Meinungsfreiheit ist wichtig, wird jedoch bereits finanziell unterstützt.  Meiner Meinung nach mehr Diversifizierung",9,9,6,6,7,7,7,7,3,8,9,8,3,7,1,7,7,0,2,7,5,5,2,3,3,3,6,1,1,2,3,2,3,1,1,3,1,3,1,1,1,4,3,3,1,2,3,3,2,2,3,1,1,2,3,3,3,2,3,2,1,1,1,1,2,1,0,8,10,0,1,2,0,0,2,4,0,0,0,0,8,0,0,0,0,7,0,10,4,2,9,1,5,1,1,1,4,1,2,4,4,5,1,0,1,0,99999998,99999998,99999998,99999998,2,3,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,4,0,0,0,1,2,0,0,0,6,10,1,1,1,1,2,32,3,99999998,33,23,1,2,51,3,9,1,2,.857713785612334,.415206170371603,1.14494889865248,.695011210831838
13100,20220213.27712.213,1950,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,3,99999998,99999998,4,98,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,99, , , , , , , ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,4,99999998,2,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,98,5,98,98,7,5,5,98,98,8,98,9,0,98,0,98,98,98,98,98,98,4,8,4,8,2,8,8,1,1,3,2,8,1,8,8,1,1,1,1,1,3,8,4,1,1,3,3,3,8,2,2,1,1,3,8,3,4,2,2,1,1,1,1,2,10,0,8,7,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,5,98,5,4,1,8,5,2,2,5,1,2,2,5,5,4,2,1,0,0,0,99999998,99999998,99999998,99999998,5,1,0,0,0,5,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,0,0,0,4,3,0,1,5,98,16,1,1,2, ,99999998,32,7,3,33,23,1,8,99999998,99999998,7,1,2,.3008793321802,.261047341497787,.389327452477817,.236331022699042
13105,20220213.17607.213,1979,99999998,99999998, ,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,10,10,9,8,9,8,9,9,10,10,10,10,98,9,1,8,8,3,8,10,5,7,6,6,1,3,4,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,7,5,3,1,4,2,5,1,5,3,3,5,2,5,0,0,99999998,99999998,99999998,99999998,5,5,0,5,0,5,5,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,5,0,0,0,2,2,2,0,5,98,3,2,2,1,1,2,51,8,3,33,10,2,2,52,3,12,1,2,1.43929065343622,1.43606375526272,1.44275291624744,1.43953577495593
