CODERESP;SECURITYID;BIRTHYEARR;CONTROL1;CONTROL3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON1ACC3_04;REASON1ACC3_05;REASON2ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON2ACC3_04;REASON2ACC3_05;REASON1DEN3;REASON1DEN3_01;REASON1DEN3_02;REASON2DEN3;REASON2DEN3_01;REASON2DEN3_02;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_8;TRUST_9;TRUST_18;TRUST_30;TRUST_32;TRUST_36;TRUST_37;TRUST_38;TRUST_39;TRUST_51;TRUST_52;TRUST_53;LRSP;VALUE1;VALUE2;VALUE4;VALUE5;VALUE6;VALUE8;VALUE12;VALUE13;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;COVID1A;COVID1B;COVID1C;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;MEDKONS_1;MEDKONS_2;MEDKONS_3;MEDKONS_4;MEDKONS_5;MEDKONS_6;MEDKONS_7;MEDKONS_8;MEDKONS_9;MEDKONS_10;MEDKONS_11;MEDKONS_12;MEDHAUPT;MEDNR_1;MEDNR_2;MEDNR_3;MEDNR_4;MEDNR_5;MEDNR_6;MEDNR_7;MEDNR_8;MEDNR_9;MEDNR_10;MEDNR_11;MEDNR_12;MEDNR_13;MEDNR_14;MEDNR_15;MEDNR_16;MEDNR_17;MEDNR_18;MEDNR_19;MEDNR_20;MEDNR_21;MEDNR_22;MEDNR_23;MEDNR_24;MEDNR_25;MEDNR_26;MEDNR_27;MEDNR_28;MEDNR_29;MEDNR_30;MEDNR_31;MEDNR_32;MEDNR_33;MEDNR_34;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSD;CONFESSR;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3
13023;20220515.41101.214;1952;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;1;1;8;99999998;99999998;5;Damit Schweizer Filme auch profitieren.;212; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;7;Weil so sehr vielen Menschen geholfen werden kann.;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;2;99999998;99999998;7;Es bringt für die Schweiz Vorteile;203; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;5;5;3;3;3;5;4;4;4;6;5;0;2;5;6;4;98;4;5;3;5;2;5;2;5;2;1;2;3;8;2;3;2;3;8;1;3;2;8;2;8;3;3;2;3;3;8;2;3;8;3;1;2;1;4;2;0;0;9;2;0;0;0;0;0;0;0;0;0;0;98;98;98;98;2;4;2;8;5;1;8;2;1;1;1;1;1;1;3;4;2;98;1;9;0;0;0;99999998;99999998;99999998;99999998;0;0;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;2;2;1;3;3;1;1;1;2;99999998;99999998;32;7;3;33;22;1;1;99999998;99999998;4;1;2;0.965065951;1.016840786;0.886550942
13025;20220515.31926.214;1965;99999998;99999998; ;1;2;2;0;0;0;0;0;0;1;0;0;0;0;9;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;10;5;5;5;5;9;5;5;5;9;9;5;5;7;7;5;0;5;5;2;2;2;5;3;2;5;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;1;2;1;1;1;5;1;5;5;4;1;2;8;0;0;0;99999998;99999998;99999998;99999998;0;0;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;4;4;3;5;3;9;1;2;2;99999998;99999998;32;98;99999998;99999998;10;99999998;1;99999998;99999998;8;2;2;1.942427467;1.942316198;1.942541763
13027;20220515.43252.214;1963;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;5;1;4;99999998;99999998;7; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;9;moins attente - plus de vies sauvées;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;7; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;5;5;0;0;3;6;6;5;5;6;6;2;2;6;7;7;3;7;4;2;3;2;3;5;2;3;3;2;1;8;2;8;2;3;3;1;1;1;1;1;3;3;3;2;1;3;2;3;8;2;3;1;1;1;2;5;0;0;10;6;6;5;1;1;2;3;0;0;0;0;0;0;0;0;0;4;0;8;4;1;7;2;4;3;3;1;1;1;1;2;2;1;2;9;0;99999998;99999998;0;0;99999998;99999998;2;2;99999998;99999998;99999998;99999998;99999998;1;99999998;99999998;99999998;0;99999998;0;0;0;99999998;99999998;1;99999998;99999998;99999998;1;99999998;1;0;0;5;2;2;1;2;2;32;3;99999998;33;23;1;2;32;7;98;2;1;0.359350602;0.438908069;0.420146677
13029;20220515.47447.214;1958;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;9;2;99999998;2;99999998;1; ;99999998; ; ; ; ;99999998; ; ;Der Staat soll sich nicht einmischen.;409; ; ; ;999; ;2;99999998;3;99999998;5; ;99999998; ; ; ;99999998; ;Angst vor zu früher Entnahme der Organe. Manipulation von Menschenleben bei Bedarf von Organen.;501; ; ; ;999; ;1;4;99999998;99999998;6; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;5;5;5;5;8;5;3;7;4;5;7;0;0;5;7;4;0;5;6;2;5;3;5;1;3;1;2;1;1;3;4;3;1;2;2;2;2;3;2;3;1;1;2;1;1;1;1;2;2;2;3;1;1;1;3;8;6;7;4;3;3;3;6;7;0;6;4;0;0;5;5;3;7;1;2;5;6;6;3;1;10;5;4;1;1;4;4;1;4;4;3;3;3;6;3;0;0;99999998;99999998;99999998;99999998;3;3;0;3;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;3;0;0;0;1;4;4;3;5;9;1;1;2;99999998;99999998;32;7;3;33;22;1;2;32;3;11;1;2;1.758857695;1.947304745;1.84268921
13030;20220515.40063.214;1976;99999998;99999998; ;1;2;2;0;0;0;0;0;0;1;0;0;0;0;19;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;10;8;5;6;5;8;98;8;3;10;10;98;3;10;10;5;5;10;5;4;1;1;5;3;2;3;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;4;5;2;5;2;5;1;5;4;4;5;3;2;4;0;0;99999998;99999998;99999998;99999998;2;5;98;98;98;98;98;99999998;99999998;99999998;99999998;98;98;99999998;99999998;99999998;99999998;99999998;5;1;1;98;3;1;3;5;98;3;1;1;1;2;2;32;1;99999998;11;10;1;1;99999998;99999998;14;1;2;1.586532911;1.566568722;1.583920112
13031;20220515.32454.214;1986;99999998;99999998; ;2;2;2;0;0;0;0;0;0;0;1;0;0;0;2;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;8;8;5;7;5;8;5;5;5;5;8;0;0;8;8;8;5;8;4;9;1;3;9;9;9;8;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;4;5;98;2;2;5;2;5;3;4;5;98;6;3;98;98;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;99999998;99999998;99999998;99999998;98;98;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;98;98;2;1;1;2;99999998;99999998;31;1;99999998;11;21;1;3;99999998;99999998;13;1;2;0.917539979;0.910161595;0.922917544
13032;20220515.47439.214;1958;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;2;99999998;8;99999998;6; ;99999998; ; ; ; ;99999998; ; ;pourquoi est-il aussi important d'apparter une aide aux médias (cinéma) les autres entreprises?;208; ; ; ;999; ;2;99999998;8;99999998;6; ;99999998; ; ; ;99999998; ;la transplantation malgré qu'elle sauve et contre nature;207; ; ; ;999; ;2;99999998;3;99999998;5; ;99999998; ; ; ; ; ;99999998; ; ; ; ;je suis contre UE;502; ; ;999; ;5;5;6;2;2;6;2;5;4;4;4;5;5;4;4;3;3;5;8;8;6;3;1;3;5;3;1;1;1;2;3;2;2;2;3;1;1;4;4;4;1;1;1;1;1;3;3;3;3;2;1;1;1;1;2;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;8;0;8;4;2;9;5;2;2;5;2;1;1;1;5;1;1;1;9;0;99999998;99999998;3;0;99999998;99999998;3;2;99999998;99999998;99999998;99999998;99999998;5;99999998;99999998;99999998;0;99999998;0;0;2;99999998;99999998;98;99999998;99999998;99999998;5;99999998;0;0;0;3;1;1;1;2;2;51;1;99999998;31;10;1;1;99999998;99999998;7;2;1;0.476299605;0.325252177;0.349424165
13033;20220515.38773.214;1963;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;3;2;99999998;4;99999998;3; ;99999998; ; ; ; ;99999998; ; ;Sehe nicht ein weshalb die Filmindustrie in der Schweiz über Gebühren finanziert werden muss.;201; ; ; ;999; ;1;4;99999998;99999998;7;"Es ist wichtig, dass genügend Organe für Transplantationen zur Verfügung stehen. Mit der aktuellen Variante, dass eine Person einen ""Ausweis zur Entnahme mit dabei haben muss"", gibt es leider nicht genügend Organe.";205; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;8;Die CH muss ihren Beitrag an das Konstrukt Schengen/Dublin erfüllen/abgeben.;203;400; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;8;8;6;5;7;9;3;5;5;2;8;2;5;8;8;5;2;9;7;2;3;5;6;1;4;1;1;1;1;2;3;3;2;2;2;1;1;2;2;2;2;3;3;1;1;2;2;1;3;4;3;1;1;1;3;7;0;8;10;7;0;4;6;6;5;0;0;8;0;0;0;5;1;0;0;5;5;6;2;1;10;5;3;3;4;3;3;4;3;4;3;1;1;98;0;5;0;99999998;99999998;99999998;99999998;5;0;0;0;0;5;0;99999998;99999998;99999998;99999998;0;1;99999998;99999998;99999998;99999998;99999998;0;0;0;0;3;5;2;5;0;3;1;1;1;1;1;52;3;99999998;31;10;1;1;99999998;99999998;14;1;2;0.313883183;0.315464776;0.326696356
13034;20220515.36658.214;1951;99999998;99999998; ;1;2;2;0;0;0;0;0;0;0;1;0;0;0;6;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;7;6;4;4;4;6;6;5;7;5;6;9;8;5;6;5;1;6;4;2;4;2;5;5;4;2;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;2;2;3;1;2;2;2;5;5;4;2;2;9;0;99999998;99999998;0;0;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;3;0;0;99999998;99999998;0;99999998;99999998;99999998;5;99999998;3;3;1;6;1;1;1;1;5;32;7;1;31;10;1;1;99999998;99999998;4;2;1;1.918216837;1.916159183;1.919137021
13035;20220515.36591.214;1963;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998;3; ;99999998; ; ; ; ;99999998; ; ; ;999; ; ; ; ; ;1;4;99999998;99999998;8; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;7;3;3;5;8;8;0;6;6;4;9;0;3;7;7;3;5;8;6;1;8;4;6;1;4;4;1;1;2;3;4;2;2;3;2;1;1;2;2;2;2;4;4;1;1;2;2;1;4;4;4;1;1;1;2;7;0;2;8;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;2;5;2;8;3;1;8;5;1;1;3;2;5;1;1;2;2;1;1;98;0;0;0;99999998;99999998;99999998;99999998;5;0;0;0;0;5;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;1;1;0;0;0;3;1;1;1;2;2;51;3;99999998;32;10;1;3;99999998;99999998;8;1;2;0.213606639;0.348080359;0.246999449
13038;20220515.43215.214;1963;99999998;99999998; ;2;3;2;1;0;1;0;0;0;0;0;0;0;0;16;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;9;6;1;1;1;4;2;3;5;9;9;1;1;9;9;2;0;9;2;2;6;3;3;4;5;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;3;5;1;3;1;5;1;5;4;2;1;1;2;0;0;0;99999998;99999998;99999998;99999998;0;5;0;0;0;0;5;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;3;0;0;0;4;3;0;5;4;18;1;1;2;99999998;99999998;22;3;99999998;33;10;1;1;99999998;99999998;5;2;2;1.71501957;1.707208151;1.718921743
13039;20220515.35627.214;1983;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;16;1;2;99999998;99999998;0;Eigentlich nur aus dem Grund weil die Hoffnung besteht, Netflix macht bessere Inhalte als die SRG.;900; ; ; ;keine.;998; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;9; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;2;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;8;5;2;8;98;8;5;98;5;2;6;0;0;10;10;5;8;10;4;3;2;3;4;2;3;4;4;1;2;4;3;8;2;3;2;1;1;1;2;1;3;3;4;8;2;3;2;2;2;2;3;1;1;1;2;8;2;0;1;0;2;2;6;0;0;0;0;4;0;0;1;5;0;0;7;8;0;3;8;1;5;5;1;4;4;2;5;5;5;5;5;4;4;98;5;5;5;99999998;99999998;99999998;99999998;2;0;1;1;5;5;5;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;3;5;0;5;0;0;5;0;16;1;2;2;99999998;99999998;32;1;99999998;12;21;1;1;99999998;99999998;7;1;1;0.736899105;0.702610475;0.72762571
13047;20220515.36914.214;1970;99999998;99999998; ;2;2;8;8;8;8;8;8;8;8;8;8;8;8;99;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;7;5;4;4;4;7;7;4;4;4;8;4;4;9;10;7;6;9;98;1;1;1;1;2;6;6;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;4;2;2;2;2;5;2;98;98;4;3;2;9;99999998;99999998;99999998;99999998;99999998;3;3;0;0;99999998;99999998;99999998;99999998;99999998;99999998;0;0;0;99999998;99999998;99999998;99999998;99999998;3;3;3;99999998;99999998;99999998;3;99999998;4;98;5;99999998;1;1;8;99999998;99999998;32;98;99999998;99999998;10;99999998;2;97;1;98;3;2;0.236589822;0.236589822;0.236589822
13049;20220515.48377.214;1972;99999998;99999998; ;1;3;2;0;0;0;0;0;0;0;0;0;0;1;7;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;5;5;5;5;3;5;1;5;2;5;5;2;4;5;5;5;2;5;98;3;6;1;2;3;4;9;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;1;3;2;2;2;3;2;3;4;2;4;3;9;99999998;99999998;99999998;99999998;99999998;0;0;0;2;99999998;99999998;99999998;99999998;99999998;99999998;1;4;0;99999998;99999998;99999998;99999998;99999998;2;2;5;99999998;99999998;99999998;5;99999998;2;1;1;7;1;1;1;2;5;32;3;99999998;98;10;1;1;99999998;99999998;4;1;1;0.366843181;0.36663805;0.367060837
13050;20220515.38562.214;1983;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;7;1;2;99999998;99999998;2; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;7;perché é possibile salvare più vite in automatico;201; ; ;molte persone per mancanza di voglia, tempo o informazioni non diventavano donatori di organi anche se favorevoli;406; ; ;99999998; ; ; ;99999998; ;1;3;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;6;6;7;7;7;8;5;6;0;7;8;6;6;8;9;6;7;9;8;5;5;2;3;5;4;1;1;2;3;2;2;3;2;2;3;1;1;2;2;1;2;4;3;2;2;3;4;3;2;8;1;3;3;3;1;3;0;4;8;0;0;0;7;0;0;0;0;0;9;1;5;3;0;0;0;7;0;9;5;1;10;3;3;2;2;1;4;1;2;3;1;1;1;98;99999998;99999998;99999998;99999998;99999998;1;1;0;1;99999998;99999998;99999998;99999998;99999998;99999998;0;1;0;99999998;99999998;99999998;99999998;99999998;3;0;5;99999998;99999998;99999998;3;99999998;0;0;0;7;2;2;1;2;2;52;3;99999998;33;10;1;1;99999998;99999998;8;1;1;0.077074478;0.08457397;0.096159307
13052;20220515.39911.214;1941;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;8;99999998;99999998;99999998;1; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;2;99999998;2;99999998;5; ;99999998; ; ; ;99999998; ; ;999; ; ; ; ; ;1;4;99999998;99999998;9; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;8;8;5;5;8;8;0;8;8;7;5;7;7;7;9;7;98;8;9;1;3;5;5;2;1;3;1;2;3;8;8;8;8;8;8;2;8;8;8;3;1;8;2;2;3;8;1;2;8;2;2;8;8;8;3;2;1;6;6;4;2;2;2;0;2;0;2;8;2;1;2;2;1;2;2;0;1;7;4;1;10;2;1;2;2;2;2;3;3;5;3;2;2;98;0;99999998;99999998;1;2;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;1;0;0;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;0;0;3;1;1;8;99999998;99999998;51;1;99999998;12;21;1;1;99999998;99999998;98;1;1;1.188942958;2.546702334;1.273688908
13054;20220515.32457.214;1976;99999998;99999998; ;2;3;2;0;0;0;0;0;0;0;1;0;0;0;16;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;9;7;4;7;6;8;5;7;6;8;10;3;3;8;9;6;7;9;5;3;6;2;6;1;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;10;98;4;1;4;2;5;4;5;3;4;5;5;2;2;98;98;99999998;99999998;99999998;99999998;1;4;98;98;98;98;98;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;4;0;0;0;1;0;2;1;98;16;2;2;2;99999998;99999998;51;3;99999998;98;23;1;2;32;3;5;2;1;1.626576618;1.615817302;1.628352379
13057;20220515.48776.214;1946;99999998;99999998; ;2;4;2;0;0;0;1;0;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;10;5;5;7;5;8;98;5;5;10;10;98;98;10;10;5;0;8;98;5;5;5;6;5;5;4;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;1;5;2;2;3;4;2;3;5;5;1;1;9;5;99999998;99999998;0;0;99999998;99999998;5;5;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;5;0;99999998;99999998;5;99999998;99999998;99999998;5;99999998;5;98;98;16;1;1;2;99999998;99999998;98;7;8;99999998;98;99999998;8;99999998;99999998;98;1;2;3.473746363;3.473547375;3.473950764
